TEIL;LAGER;COUNT;MIN;MAX;AVG
C;000039858;100;543.0;26840.0;1152.96
C;000034847;109;461.0;12348.0;1040.8
C;000040563;100;488.0;3024.0;578.16
C;000029792;100;615.0;2337.0;765.95
C;000046403;104;459.0;822.0;489.42
C;000028578;100;609.0;27964.0;1298.63
C;000031298;100;384.0;319887.0;6890.87
C;000036692;103;501.0;4817.0;723.59
C;000034413;102;296.0;231530.0;5080.67
C;000036189;100;483.0;3837.0;604.07
C;000033154;99;436.0;26273.0;1436.07
C;000040795;101;415.0;3533.0;604.59
C;000039662;100;552.0;202307.0;4752.28
C;000033119;100;430.0;3580.0;622.67
C;000039970;100;424.0;1518.0;588.31
C;000043557;100;407.0;8026.0;718.96
C;000044670;102;430.0;25761.0;1047.96
C;000034841;100;469.0;27464.0;878.24
C;000044171;98;412.0;2874.0;514.59
C;000031723;100;385.0;2605.0;614.77
C;000053213;100;417.0;240066.0;5439.2
C;000032344;100;413.0;2832.0;530.17
C;000052402;100;397.0;1409.0;477.95
C;000051209;100;386.0;1006.0;434.36
C;000030816;99;373.0;27259.0;1030.63
C;000047839;97;411.0;2296.0;521.87
C;000047010;100;460.0;26696.0;1046.11
C;000030032;100;635.0;26062.0;1087.46
C;000030988;100;391.0;2515.0;556.06
C;000047254;101;467.0;25473.0;777.99
C;000052575;100;406.0;2639.0;554.99
C;000051109;100;372.0;201227.0;4523.05
C;000046062;100;455.0;2546.0;644.64
C;000053186;100;426.0;2893.0;543.12
C;000040820;100;422.0;203256.0;4808.39
C;000047918;100;413.0;199979.0;2561.26
C;000036737;100;486.0;200147.0;2623.61
C;000036080;100;487.0;2464.0;644.74
C;000039854;96;550.0;3350.0;752.88
C;000049020;100;425.0;1064.0;501.62
C;000034426;100;476.0;27744.0;1143.27
C;000038393;100;533.0;2485.0;685.52
C;000044522;100;430.0;2335.0;527.15
C;000031300;100;386.0;25898.0;1056.41
C;000043560;100;412.0;1486.0;487.41
C;000044519;100;425.0;2066.0;550.94
C;000046415;100;462.0;3435.0;594.42
C;000028257;100;600.0;2761.0;782.73
C;000051207;100;386.0;2346.0;533.3
C;000044699;99;432.0;24997.0;1015.35
C;000040272;100;555.0;2041.0;703.7
C;000049189;100;425.0;26503.0;1094.12
C;000040544;99;424.0;2081.0;582.48
C;000049431;100;437.0;2387.0;563.88
C;000038579;100;537.0;1985.0;664.03
C;000036743;102;500.0;1637.0;604.27
C;000052914;100;407.0;200585.0;4791.07
C;000032785;101;423.0;4815.0;772.02
C;000052389;100;400.0;2688.0;591.47
C;000046017;101;451.0;2609.0;564.59
C;000049176;100;424.0;3277.0;548.83
C;000035580;100;479.0;25109.0;1130.77
C;000047900;100;404.0;199182.0;4636.95
C;000047508;100;403.0;25077.0;949.34
C;000050668;100;370.0;2990.0;500.37
C;000045151;99;433.0;1326.0;522.12
C;000041970;100;434.0;2880.0;568.11
C;000031489;100;387.0;1562.0;527.9
C;000049451;100;430.0;2586.0;573.97
C;000039658;100;551.0;2788.0;725.38
C;000043921;97;416.0;2286.0;555.81
C;000034436;100;464.0;25657.0;965.95
C;000032331;100;401.0;2854.0;557.39
C;000042581;100;447.0;3740.0;690.33
C;000048862;100;421.0;2561.0;597.04
C;000053469;100;415.0;2160.0;509.89
C;000048533;100;421.0;3245.0;523.86
C;000047513;100;404.0;27349.0;1104.81
C;000030835;100;374.0;2023.0;491.36
C;000049111;100;432.0;3312.0;579.86
C;000050810;100;360.0;2413.0;496.92
C;000030092;100;623.0;5150.0;862.79
C;000032770;100;406.0;1975.0;513.86
C;000051716;100;396.0;1942.0;471.07
C;000043928;100;416.0;2328.0;580.61
C;000031718;100;394.0;2516.0;523.01
C;000051762;99;392.0;2943.0;561.37
C;000054319;100;431.0;1888.0;504.21
C;000029732;100;625.0;2077.0;783.41
C;000031726;100;385.0;1795.0;506.38
C;000042291;100;436.0;2119.0;577.9
C;000028858;100;611.0;26988.0;1383.41
C;000045191;104;432.0;5051.0;671.78
C;000044196;97;421.0;1852.0;516.2
C;000052547;100;405.0;1971.0;520.79
C;000029358;100;615.0;2664.0;747.59
C;000037537;100;534.0;3835.0;788.41
C;000046070;100;457.0;29331.0;1184.0
C;000037522;101;521.0;4089.0;809.44
C;000030678;99;311.0;1888.0;560.46
C;000033151;100;423.0;2722.0;675.62
C;000054336;100;423.0;3092.0;584.76
C;000040275;100;423.0;2266.0;586.43
C;000050154;100;372.0;2855.0;624.22
C;000030034;100;616.0;25775.0;1700.19
C;000050673;100;369.0;1497.0;437.63
C;000044882;100;432.0;3029.0;574.07
C;000053212;100;417.0;5966.0;676.23
C;000029553;100;616.0;2159.0;753.91
C;000051201;100;379.0;2110.0;466.8
C;000044705;99;425.0;28440.0;1084.41
C;000037531;100;512.0;9153.0;904.23
C;000039272;100;549.0;2510.0;674.88
C;000051088;100;372.0;3184.0;557.08
C;000048158;101;418.0;2480.0;575.01
C;000031975;100;385.0;8861.0;729.42
C;000043519;100;409.0;2126.0;548.8
C;000047462;102;467.0;25331.0;862.46
C;000052545;100;404.0;1879.0;475.08
C;000053643;100;423.0;27078.0;1043.08
C;000028520;100;607.0;5321.0;971.42
C;000051724;100;393.0;3355.0;663.76
C;000044711;100;432.0;1943.0;516.45
C;000028820;100;609.0;31037.0;1384.09
C;000052934;100;416.0;3300.0;547.47
C;000041621;100;424.0;3147.0;677.74
C;000031698;100;387.0;198146.0;4459.3
C;000046787;100;460.0;27391.0;1119.02
C;000035109;100;476.0;27123.0;926.29
C;000042583;100;442.0;4509.0;657.75
C;000032351;100;405.0;26767.0;1080.04
C;000041329;101;421.0;3581.0;681.28
C;000036699;100;511.0;4057.0;731.61
C;000044004;103;416.0;29167.0;1607.87
C;000031494;100;392.0;2754.0;554.63
C;000033164;100;422.0;4105.0;621.63
C;000037875;97;533.0;28919.0;1302.04
C;000030851;100;372.0;3266.0;578.83
C;000035581;100;471.0;3458.0;657.36
C;000045552;100;442.0;3170.0;577.44
C;000030839;99;309.0;199477.0;2539.6
C;000054322;100;421.0;2033.0;504.96
C;000049701;100;426.0;904.0;468.18
C;000033930;100;469.0;3501.0;826.75
C;000032389;100;390.0;38439.0;1306.54
C;000038981;95;539.0;26307.0;1002.92
C;000051440;100;387.0;2553.0;521.35
C;000030602;100;375.0;2674.0;637.75
C;000033146;100;426.0;3412.0;608.23
C;000052413;100;399.0;203049.0;4606.0
C;000049429;100;436.0;25154.0;985.57
C;000043568;107;474.0;1777.0;615.81
C;000050785;100;380.0;1810.0;448.5
C;000043515;100;463.0;57464.0;1758.54
C;000035913;100;470.0;5093.0;857.23
C;000031978;102;396.0;25091.0;1001.21
C;000049709;100;433.0;198233.0;4508.89
C;000050104;100;427.0;2786.0;538.45
C;000028534;101;614.0;26731.0;1280.66
C;000042793;72;467.0;86953.0;1811.36
C;000038588;101;538.0;5732.0;879.93
C;000045527;64;444.0;830.0;462.14
C;000036740;100;492.0;25917.0;1138.4
C;000037510;100;521.0;6872.0;815.09
C;000032751;101;421.0;3344.0;617.25
C;000049666;100;438.0;1693.0;491.83
C;000052384;100;406.0;2159.0;497.59
C;000038218;100;533.0;1096.0;598.3
C;000032796;100;416.0;4163.0;572.27
C;000041277;100;428.0;1040.0;484.55
C;000040264;100;537.0;57355.0;1871.08
C;000027908;17;601.0;1422.0;774.59
C;000045782;103;427.0;2704.0;566.08
C;000042681;99;465.0;56672.0;1695.94
C;000030083;99;551.0;200769.0;5296.24
C;000053639;100;422.0;199935.0;4567.58
C;000043518;100;472.0;1316.0;529.0
C;000028262;100;599.0;3150.0;733.15
C;000045529;101;435.0;798.0;473.77
C;000052925;100;404.0;3302.0;507.66
C;000052980;100;408.0;1941.0;492.93
C;000039278;100;549.0;57622.0;2415.32
C;000039113;99;544.0;3953.0;748.22
C;000031722;100;383.0;4342.0;688.28
C;000039110;100;543.0;2449.0;644.2
C;000041283;100;421.0;1034.0;506.32
C;000050478;100;365.0;2124.0;462.85
