TEIL;LAGER;COUNT;MIN;MAX;AVG
C;000037087;99;512.00;29686.00;1558.46
C;000037093;100;514.00;3118.00;702.75
C;000037095;98;502.00;372096.00;8251.12
C;000037098;101;511.00;2350.00;697.29
C;000037111;100;501.00;2533.00;606.69
C;000037113;100;511.00;4450.00;680.39
C;000037115;100;507.00;2319.00;767.01
C;000037117;100;509.00;1835.00;595.05
C;000037509;100;520.00;296096.00;6677.85
C;000037510;100;521.00;6872.00;815.09
C;000037521;100;526.00;4781.00;698.48
C;000037522;101;521.00;4089.00;809.44
C;000037525;100;527.00;7884.00;875.43
C;000037530;100;527.00;27286.00;1344.14
C;000037531;100;512.00;9153.00;913.36
C;000037537;100;534.00;3835.00;788.41
C;000037540;100;530.00;211309.00;5016.00
C;000037542;100;521.00;29359.00;953.59
C;000037717;100;512.00;29071.00;1288.39
C;000037719;100;511.00;3622.00;736.88
C;000037720;100;509.00;29793.00;1274.74
C;000037722;100;526.00;26634.00;1162.15
C;000037723;100;527.00;1304.00;603.09
C;000037872;100;526.00;4720.00;871.55
C;000037873;101;534.00;3896.00;672.92
C;000037874;100;517.00;5128.00;776.71
C;000037875;97;533.00;28919.00;1302.04
C;000038177;100;524.00;4766.00;689.91
C;000038179;100;529.00;2667.00;679.02
C;000038212;100;532.00;7428.00;978.41
C;000038218;100;533.00;1096.00;598.30
C;000038383;102;535.00;3626.00;701.29
C;000038386;100;534.00;2465.00;715.35
C;000038392;100;534.00;28119.00;1248.09
C;000038393;100;533.00;2485.00;685.52
C;000038576;100;522.00;29347.00;971.98
C;000038579;100;537.00;1985.00;664.03
C;000038584;101;546.00;4642.00;727.87
C;000038588;101;538.00;5732.00;879.93
C;000038592;99;537.00;39497.00;1413.06
C;000038596;100;526.00;2797.00;733.20
C;000038620;100;530.00;2043.00;657.89
C;000038623;99;538.00;2542.00;632.24
C;000038626;100;533.00;207692.00;4827.23
C;000038721;101;534.00;4172.00;745.25
C;000038723;99;533.00;2736.00;685.23
C;000038727;102;533.00;4442.00;766.15
C;000038731;101;533.00;5236.00;765.18
C;000038782;101;556.00;2363.00;675.43
C;000038785;100;537.00;1875.00;647.45
C;000038981;95;539.00;26307.00;1002.92
C;000038996;96;542.00;25128.00;1165.52
C;000039080;100;540.00;2977.00;741.85
C;000039084;98;516.00;27094.00;1345.79
C;000039087;100;540.00;3227.00;684.71
C;000039105;99;539.00;207086.00;5015.45
C;000039110;100;543.00;2449.00;644.20
C;000039113;99;544.00;3953.00;748.22
C;000039118;101;539.00;3262.00;715.33
C;000039121;100;532.00;2295.00;631.04
C;000039257;100;548.00;9282.00;875.67
C;000039261;100;550.00;1944.00;660.76
C;000039263;100;548.00;2028.00;672.18
C;000039272;100;549.00;2510.00;674.88
C;000039275;92;551.00;3393.00;738.02
C;000039278;100;549.00;57622.00;2415.32
C;000039280;99;552.00;2514.00;708.11
C;000039658;100;551.00;2788.00;725.38
C;000039660;100;556.00;2206.00;666.77
C;000039662;100;552.00;202307.00;4752.28
C;000039687;100;553.00;4975.00;706.74
C;000039690;100;545.00;25584.00;1139.43
C;000039691;100;556.00;25186.00;1129.43
C;000039697;101;554.00;2349.00;631.71
C;000039698;100;555.00;2042.00;656.92
C;000039854;96;550.00;3350.00;752.88
C;000039858;100;543.00;26840.00;1152.96
C;000039860;100;556.00;2381.00;676.40
C;000039872;100;555.00;3805.00;877.77
C;000039877;100;556.00;2067.00;644.32
C;000039970;100;424.00;1518.00;588.31
C;000040259;100;558.00;3367.00;714.44
C;000040264;100;537.00;57355.00;1871.08
C;000040270;100;549.00;4814.00;789.66
C;000040272;100;555.00;2041.00;703.70
C;000040275;100;423.00;2266.00;586.43
C;000040298;99;556.00;1223.00;629.98
C;000040299;99;488.00;3027.00;597.29
C;000040526;99;498.00;2393.00;684.09
C;000040529;101;572.00;199976.00;4731.54
C;000040534;101;419.00;3634.00;623.61
C;000040537;100;439.00;6345.00;811.45
C;000040544;99;424.00;2081.00;582.48
C;000040546;101;416.00;28457.00;1092.68
C;000040563;100;488.00;3024.00;578.16
C;000040565;100;488.00;3597.00;792.36
C;000040573;105;413.00;5342.00;660.14
C;000040574;94;425.00;1205.00;502.09
C;000040784;100;488.00;29281.00;1167.50
C;000040788;101;423.00;2276.00;588.72
C;000040789;94;423.00;27937.00;1144.68
C;000040792;105;416.00;2723.00;560.28
C;000040795;101;415.00;3533.00;604.59
C;000040816;102;420.00;1269.00;507.55
C;000040817;98;431.00;1189.00;517.72
C;000040820;100;422.00;203256.00;4808.39
C;000041096;100;415.00;735.00;470.19
C;000041097;100;434.00;4012.00;617.18
C;000041099;100;427.00;2089.00;588.22
C;000041106;100;418.00;1128.00;503.41
C;000041277;100;428.00;1040.00;484.55
C;000041283;100;421.00;1034.00;506.32
C;000041287;101;430.00;740.00;470.26
C;000041290;100;437.00;2731.00;633.98
C;000041292;100;425.00;2475.00;553.12
C;000041298;100;425.00;905.00;480.55
C;000041325;97;427.00;2540.00;546.90
C;000041329;101;421.00;3581.00;681.28
C;000041331;99;427.00;3316.00;621.45
C;000041335;100;426.00;889.00;483.56
C;000041338;99;427.00;1113.00;467.81
C;000041340;100;445.00;2567.00;593.58
C;000041344;102;427.00;1001.00;501.43
C;000041606;100;425.00;905.00;489.08
C;000041608;101;433.00;25574.00;1034.07
C;000041613;99;427.00;198628.00;4488.83
C;000041619;100;431.00;2489.00;541.81
C;000041621;100;424.00;3147.00;677.74
C;000041961;100;446.00;199452.00;4533.36
C;000041966;100;435.00;2319.00;585.82
C;000041969;99;436.00;25401.00;1007.95
C;000041970;100;434.00;2880.00;568.11
C;000041971;100;434.00;1857.00;558.95
C;000041979;100;435.00;2501.00;594.97
C;000041982;100;427.00;25758.00;1162.66
C;000041985;100;435.00;1054.00;492.38
C;000041990;100;435.00;1796.00;562.06
C;000042227;101;422.00;5188.00;711.47
C;000042234;100;438.00;26010.00;1196.57
C;000042260;104;442.00;26655.00;1177.76
C;000042261;96;442.00;4003.00;804.95
C;000042291;100;436.00;2119.00;577.90
C;000042569;100;439.00;1564.00;583.65
C;000042573;100;442.00;2180.00;606.48
C;000042581;100;447.00;3740.00;690.33
C;000042583;100;442.00;4509.00;657.75
C;000042586;100;449.00;3880.00;620.65
C;000042608;100;443.00;3084.00;627.95
C;000042610;100;443.00;3927.00;626.50
C;000042613;100;448.00;56915.00;1864.27
C;000042616;100;450.00;2642.00;603.70
C;000042679;100;464.00;1265.00;539.34
C;000042681;99;465.00;56672.00;1695.94
C;000042685;100;472.00;1744.00;559.84
C;000042692;100;451.00;1887.00;584.54
C;000042699;95;460.00;26927.00;1269.35
C;000042700;99;451.00;2165.00;535.41
C;000042707;100;456.00;3697.00;679.95
C;000042789;128;433.00;322516.00;4893.31
C;000042793;72;467.00;86953.00;1811.36
C;000042795;100;458.00;2472.00;629.89
C;000042798;100;444.00;13270.00;896.01
C;000042804;101;464.00;2081.00;632.62
C;000042961;100;471.00;972.00;526.54
C;000042964;100;472.00;26052.00;1057.90
C;000042967;99;473.00;27872.00;1170.94
C;000043227;100;463.00;800.00;516.67
C;000043509;100;464.00;56962.00;1728.44
C;000043511;101;473.00;3486.00;592.64
C;000043512;100;472.00;1609.00;603.02
C;000043515;100;463.00;57464.00;1758.54
C;000043516;100;468.00;1336.00;560.99
C;000043518;100;472.00;1316.00;529.00
C;000043519;100;409.00;2126.00;532.82
C;000043557;100;407.00;8026.00;718.96
C;000043560;100;412.00;1486.00;487.41
C;000043562;99;408.00;2887.00;697.15
C;000043564;101;413.00;198648.00;4417.36
C;000043568;107;474.00;1777.00;610.11
C;000043570;100;480.00;2660.00;651.67
C;000043571;101;473.00;26424.00;1085.35
C;000043773;101;401.00;2269.00;526.97
C;000043776;99;411.00;1823.00;521.79
C;000043779;100;420.00;2761.00;616.70
C;000043919;100;418.00;210649.00;5053.47
C;000043921;97;416.00;2286.00;555.81
C;000043924;100;413.00;2656.00;507.74
C;000043926;103;417.00;3252.00;555.45
C;000043928;100;416.00;2328.00;580.61
C;000043930;100;412.00;3084.00;588.81
C;000044004;103;416.00;29167.00;1577.25
C;000044006;100;413.00;25118.00;988.50
C;000044008;100;413.00;1699.00;510.66
C;000044011;100;405.00;25357.00;992.74
C;000044161;100;425.00;1820.00;535.55
C;000044162;100;418.00;4226.00;604.25
C;000044168;99;424.00;27201.00;1054.59
C;000044171;98;412.00;2874.00;514.59
C;000044173;100;423.00;1888.00;561.50
C;000044175;100;424.00;26758.00;1089.25
C;000044191;100;424.00;3503.00;595.38
C;000044194;100;416.00;1506.00;524.24
C;000044196;97;421.00;1852.00;516.20
C;000044198;100;419.00;4649.00;688.61
C;000044200;99;425.00;1959.00;571.80
C;000044201;103;408.00;2125.00;526.62
C;000044516;100;431.00;839.00;481.90
C;000044519;100;425.00;2066.00;540.14
C;000044522;100;430.00;2335.00;527.15
C;000044664;101;431.00;201388.00;2608.05
C;000044669;100;423.00;201192.00;2551.69
C;000044670;102;430.00;25761.00;1047.96
C;000044673;101;433.00;288636.00;6229.94
C;000044691;97;426.00;963.00;505.01
C;000044699;99;432.00;24997.00;1015.35
C;000044701;101;425.00;2076.00;564.73
C;000044705;99;425.00;28440.00;1062.94
C;000044711;100;432.00;1943.00;516.45
C;000044879;101;433.00;2533.00;524.14
C;000044882;100;432.00;3029.00;574.07
C;000044883;104;431.00;790.00;487.25
C;000044903;96;430.00;2796.00;598.73
C;000044905;100;430.00;2793.00;555.03
C;000045146;98;433.00;2771.00;606.71
C;000045147;107;433.00;1199.00;509.09
C;000045151;99;433.00;1326.00;522.12
C;000045152;100;431.00;1731.00;513.90
C;000045154;100;433.00;3066.00;581.94
C;000045156;100;441.00;1017.00;492.28
C;000045191;104;432.00;5051.00;665.38
C;000045194;100;441.00;4254.00;696.85
C;000045198;98;430.00;2018.00;545.02
C;000045202;99;426.00;2469.00;568.43
C;000045204;100;432.00;894.00;477.45
C;000045527;64;444.00;830.00;509.95
C;000045529;101;435.00;798.00;478.51
C;000045531;99;438.00;3593.00;644.71
C;000045533;101;445.00;26607.00;1054.82
C;000045551;99;438.00;2476.00;563.77
C;000045552;100;442.00;3170.00;577.44
C;000045554;97;433.00;26217.00;1237.57
C;000045778;95;436.00;210607.00;5069.13
C;000045780;101;444.00;5505.00;665.40
C;000045782;103;427.00;2704.00;566.08
C;000045784;99;443.00;1569.00;562.49
C;000045807;100;438.00;3384.00;588.02
C;000045811;96;444.00;1939.00;588.62
C;000045812;100;433.00;26416.00;1067.06
C;000045815;100;444.00;2737.00;570.59
C;000046017;101;451.00;2609.00;564.59
C;000046021;101;443.00;56619.00;1683.86
C;000046025;99;450.00;57061.00;1693.53
C;000046026;84;449.00;1081.00;517.57
C;000046051;97;439.00;815.00;499.96
C;000046059;96;453.00;27209.00;1172.70
C;000046062;100;455.00;2546.00;644.64
C;000046068;100;462.00;3160.00;640.74
C;000046070;100;457.00;29331.00;1184.00
C;000046196;99;449.00;4541.00;640.24
C;000046201;104;450.00;1959.00;528.00
C;000046224;98;458.00;973.00;515.79
C;000046401;96;458.00;1966.00;571.25
C;000046403;104;459.00;822.00;489.42
C;000046410;103;458.00;2610.00;560.32
C;000046411;99;455.00;7115.00;571.98
C;000046415;100;462.00;3435.00;594.42
C;000046439;98;452.00;1884.00;556.84
C;000046440;101;451.00;198418.00;4408.58
C;000046734;102;463.00;2940.00;540.70
C;000046740;100;450.00;3166.00;571.72
C;000046746;100;456.00;2015.00;577.76
C;000046747;99;453.00;1889.00;522.35
C;000046783;101;458.00;7294.00;596.57
C;000046787;100;460.00;27391.00;1119.02
C;000046789;100;460.00;2087.00;559.52
C;000047004;100;457.00;2298.00;538.83
C;000047006;100;463.00;2229.00;581.86
C;000047010;100;460.00;26696.00;1046.11
C;000047011;101;467.00;1258.00;519.02
C;000047016;99;468.00;3287.00;579.89
C;000047034;100;455.00;4045.00;642.37
C;000047036;100;463.00;2866.00;587.91
C;000047038;102;460.00;199530.00;4469.36
C;000047041;99;458.00;1442.00;536.47
C;000047250;100;462.00;1135.00;521.59
C;000047252;96;465.00;1021.00;532.80
C;000047254;101;467.00;25473.00;770.36
C;000047256;95;402.00;2718.00;544.01
C;000047271;103;467.00;7172.00;685.81
C;000047277;98;468.00;2477.00;549.12
C;000047279;100;403.00;1590.00;468.46
C;000047282;100;403.00;3474.00;548.18
C;000047284;100;397.00;2408.00;510.99
C;000047462;102;467.00;25331.00;854.09
C;000047467;100;409.00;113786.00;2821.77
C;000047471;105;391.00;2587.00;563.45
C;000047474;100;403.00;923.00;452.15
C;000047502;99;404.00;1469.00;468.30
C;000047506;99;396.00;2184.00;519.63
C;000047508;100;403.00;25077.00;949.34
C;000047513;100;404.00;27349.00;1104.81
C;000047839;97;411.00;2296.00;521.87
C;000047843;100;409.00;2898.00;541.22
C;000047847;100;411.00;3294.00;559.88
C;000047849;103;403.00;2832.00;559.55
C;000047851;99;410.00;2571.00;557.92
C;000047854;100;417.00;25807.00;1007.87
C;000047899;103;411.00;2784.00;546.90
C;000047900;100;404.00;199182.00;4591.04
C;000047910;99;414.00;3923.00;553.65
C;000047912;101;412.00;4552.00;599.53
C;000047915;100;404.00;1293.00;475.38
C;000047918;100;413.00;199979.00;2561.26
C;000048156;101;410.00;2009.00;514.57
C;000048157;99;418.00;2681.00;524.59
C;000048158;101;418.00;2480.00;575.01
C;000048163;100;420.00;1760.00;549.37
C;000048184;99;418.00;199757.00;2520.61
C;000048193;99;420.00;2236.00;499.88
C;000048197;100;420.00;1990.00;527.75
C;000048203;99;418.00;1720.00;505.46
C;000048209;101;411.00;2625.00;520.56
C;000048216;101;417.00;2323.00;518.80
C;000048533;100;421.00;3245.00;523.86
C;000048537;99;420.00;1721.00;513.41
C;000048541;100;422.00;1356.00;484.75
C;000048543;102;406.00;25421.00;1016.44
C;000048557;100;417.00;25405.00;1013.01
C;000048560;101;414.00;1514.00;583.17
C;000048842;100;430.00;3295.00;588.43
C;000048845;100;434.00;3067.00;628.16
C;000048848;101;432.00;25813.00;1009.15
C;000048862;100;421.00;2561.00;597.04
C;000048864;100;422.00;2416.00;571.83
C;000048867;100;423.00;2529.00;556.26
C;000049004;100;429.00;2453.00;530.52
C;000049016;100;422.00;198891.00;4566.64
C;000049020;100;425.00;1064.00;496.65
C;000049104;100;429.00;2826.00;595.63
C;000049106;100;430.00;1876.00;504.38
C;000049111;100;432.00;3312.00;579.86
C;000049176;100;424.00;3277.00;554.37
C;000049179;100;426.00;2252.00;565.71
C;000049189;100;425.00;26503.00;1083.29
C;000049194;100;426.00;2034.00;539.31
C;000049345;100;426.00;1493.00;543.86
C;000049349;100;426.00;1815.00;511.71
C;000049374;100;428.00;2342.00;526.78
C;000049380;100;429.00;26397.00;1061.28
C;000049429;100;436.00;25154.00;985.57
C;000049431;100;437.00;2387.00;563.88
C;000049435;100;435.00;2677.00;544.38
C;000049451;100;430.00;2586.00;573.97
C;000049651;99;429.00;2221.00;536.88
C;000049658;100;433.00;2595.00;524.96
C;000049661;101;431.00;1313.00;530.14
C;000049666;100;438.00;1693.00;491.83
C;000049667;103;437.00;25140.00;1053.56
C;000049689;100;425.00;1048.00;496.23
C;000049694;100;427.00;2032.00;566.74
C;000049701;100;426.00;904.00;468.18
C;000049702;100;435.00;1997.00;514.53
C;000049708;100;428.00;26045.00;1008.29
C;000049709;100;433.00;198233.00;4508.89
C;000049713;99;434.00;1149.00;482.01
C;000049714;100;427.00;1617.00;548.31
C;000050100;100;442.00;3115.00;560.45
C;000050104;100;427.00;2786.00;538.45
C;000050108;100;368.00;967.00;445.05
C;000050147;99;437.00;2271.00;508.88
C;000050148;100;440.00;3251.00;557.76
C;000050152;100;440.00;203068.00;4491.85
C;000050154;100;372.00;2855.00;624.22
C;000050450;100;362.00;2200.00;468.71
C;000050459;100;369.00;5544.00;589.39
C;000050461;3;370.00;1119.00;843.33
C;000050469;100;371.00;6001.00;726.62
C;000050472;100;362.00;1685.00;462.64
C;000050478;100;365.00;2124.00;462.85
C;000050480;7;371.00;1603.00;763.62
C;000050668;100;370.00;2990.00;500.37
C;000050673;100;369.00;1497.00;437.63
C;000050674;100;368.00;27010.00;970.57
C;000050678;100;375.00;2168.00;480.42
C;000050679;100;376.00;25277.00;975.71
C;000050777;100;377.00;1515.00;432.54
C;000050785;100;380.00;1810.00;448.50
C;000050786;100;374.00;2964.00;557.02
C;000050790;100;380.00;2793.00;464.26
C;000050810;100;360.00;2413.00;492.00
C;000050813;100;377.00;199192.00;4416.98
C;000050821;100;376.00;1644.00;447.44
C;000050823;100;368.00;2591.00;490.87
C;000050826;100;371.00;1798.00;471.39
C;000050831;100;376.00;25490.00;1022.15
C;000050834;100;378.00;2345.00;468.07
C;000051088;100;372.00;3184.00;557.08
C;000051109;100;372.00;201227.00;4523.05
C;000051113;100;390.00;2663.00;580.52
C;000051197;100;365.00;25009.00;1108.08
C;000051201;100;379.00;2110.00;466.80
C;000051207;100;386.00;2346.00;528.02
C;000051209;100;386.00;1006.00;434.36
C;000051213;100;372.00;29716.00;1207.52
C;000051217;100;387.00;28131.00;1023.45
C;000051237;100;378.00;5554.00;708.30
C;000051242;100;387.00;2760.00;511.72
C;000051244;100;384.00;2242.00;517.10
C;000051247;100;380.00;962.00;470.44
C;000051248;100;379.00;1879.00;475.04
C;000051419;100;387.00;915.00;442.69
C;000051423;100;386.00;2306.00;463.29
C;000051427;100;383.00;2102.00;458.74
C;000051433;100;393.00;2731.00;488.70
C;000051438;100;386.00;2209.00;452.88
C;000051440;100;387.00;2553.00;521.35
C;000051466;100;379.00;2324.00;499.88
C;000051467;100;388.00;2261.00;477.30
C;000051716;100;396.00;1942.00;471.07
C;000051720;100;398.00;111747.00;2678.15
C;000051724;100;393.00;3355.00;650.75
C;000051730;100;385.00;2332.00;501.88
C;000051762;99;392.00;2943.00;561.37
C;000051766;100;389.00;2464.00;528.37
C;000051769;100;402.00;1187.00;451.94
C;000051773;100;399.00;3535.00;556.99
C;000051776;100;391.00;202308.00;4494.48
C;000052085;100;403.00;1905.00;477.16
C;000052090;100;391.00;2090.00;503.24
C;000052092;100;391.00;2187.00;503.60
C;000052119;100;392.00;2606.00;502.57
C;000052121;100;398.00;25964.00;1030.91
C;000052356;100;398.00;1247.00;461.11
C;000052363;100;403.00;26700.00;981.23
C;000052364;100;408.00;2179.00;528.30
C;000052384;100;406.00;2159.00;497.59
C;000052389;100;400.00;2688.00;591.47
C;000052399;100;396.00;4529.00;580.56
C;000052402;100;397.00;1409.00;477.95
C;000052404;100;406.00;2567.00;556.74
C;000052412;100;397.00;2424.00;582.94
C;000052413;100;399.00;203049.00;4606.00
C;000052545;100;404.00;1879.00;475.08
C;000052547;100;405.00;1971.00;520.79
C;000052551;100;397.00;2881.00;603.50
C;000052557;100;412.00;3163.00;588.62
C;000052575;100;406.00;2639.00;554.99
C;000052576;100;396.00;2661.00;629.29
C;000052577;100;413.00;27329.00;1180.92
C;000052583;100;408.00;1420.00;485.46
C;000052779;100;408.00;26695.00;1030.91
C;000052781;100;406.00;2318.00;522.99
C;000052785;100;414.00;24988.00;1041.17
C;000052787;100;415.00;1598.00;539.33
C;000052914;100;407.00;200585.00;4791.07
C;000052917;100;412.00;2047.00;484.32
C;000052925;100;404.00;3302.00;507.66
C;000052926;100;418.00;3199.00;519.41
C;000052934;100;416.00;3300.00;547.47
C;000052970;100;417.00;1973.00;498.10
C;000052975;100;416.00;2721.00;531.05
C;000052979;100;407.00;25085.00;1050.59
C;000052980;100;408.00;1941.00;492.93
C;000053179;100;407.00;2263.00;505.85
C;000053183;100;422.00;30012.00;1132.39
C;000053185;100;424.00;2987.00;606.15
C;000053186;100;426.00;2893.00;543.12
C;000053189;100;416.00;1718.00;493.68
C;000053212;100;417.00;5966.00;676.23
C;000053213;100;417.00;240066.00;5439.20
C;000053215;100;417.00;2513.00;597.03
C;000053217;100;410.00;27022.00;1075.68
C;000053432;100;414.00;3531.00;622.75
C;000053435;100;422.00;968.00;472.33
C;000053438;100;418.00;1792.00;518.98
C;000053439;100;423.00;2943.00;542.81
C;000053441;100;424.00;1036.00;466.80
C;000053462;100;427.00;2096.00;533.38
C;000053468;100;421.00;7455.00;872.62
C;000053469;100;415.00;2160.00;509.89
C;000053474;100;414.00;2098.00;500.43
C;000053477;107;422.00;4572.00;570.59
C;000053637;100;412.00;1851.00;487.65
C;000053639;100;422.00;199935.00;4567.58
C;000053640;100;419.00;2734.00;546.37
C;000053643;100;423.00;27078.00;1043.08
C;000053665;100;422.00;2315.00;590.19
C;000053673;100;430.00;2856.00;590.10
C;000053676;100;428.00;25256.00;1022.17
C;000053680;100;421.00;1944.00;519.48
C;000054289;100;429.00;2156.00;509.14
C;000054290;100;427.00;2486.00;551.85
C;000054294;100;422.00;2861.00;648.25
C;000054303;100;418.00;25441.00;995.25
C;000054315;100;430.00;2533.00;531.74
C;000054319;100;431.00;1888.00;504.21
C;000054322;100;421.00;2033.00;504.96
C;000054323;100;430.00;3296.00;551.07
C;000054336;100;423.00;3092.00;584.76
D;000028100;100;327.00;28628.00;1112.57
D;000028107;54;329.00;2516.00;706.91
D;000028116;100;324.00;3024.00;611.72
D;000028126;101;328.00;1795.00;472.40
D;000028145;100;324.00;2795.00;486.47
D;000028161;100;328.00;3292.00;543.10
D;000028168;100;325.00;3026.00;511.22
D;000028631;99;352.00;1827.00;537.57
D;000028635;100;381.00;2939.00;643.66
D;000028639;100;333.00;2725.00;551.81
D;000028765;101;332.00;25927.00;1001.46
D;000029054;100;334.00;26542.00;1064.49
D;000029059;100;334.00;3612.00;639.88
D;000029063;101;333.00;2456.00;531.70
D;000029067;100;332.00;3396.00;529.64
D;000029068;100;334.00;4687.00;785.62
D;000029251;100;328.00;1822.00;586.20
D;000029256;100;335.00;1419.00;462.77
D;000029258;100;327.00;28848.00;1162.78
D;000029506;100;334.00;27107.00;1049.02
D;000029509;101;334.00;6175.00;763.65
D;000029513;100;335.00;5672.00;863.99
D;000029564;102;336.00;27569.00;1102.27
D;000029568;100;335.00;28173.00;1057.07
D;000029576;100;333.00;3019.00;521.89
D;000029839;99;327.00;7948.00;820.47
D;000029847;100;326.00;2158.00;509.66
D;000029851;100;339.00;1395.00;504.11
D;000029858;98;335.00;3356.00;743.98
D;000029864;98;321.00;25755.00;865.63
D;000029865;100;345.00;6677.00;637.21
D;000029872;100;338.00;3539.00;704.72
D;000030366;100;327.00;2849.00;657.50
D;000030371;100;329.00;2122.00;523.90
D;000030377;101;333.00;3147.00;627.41
D;000030384;101;326.00;201131.00;4452.84
D;000030412;100;320.00;2981.00;580.70
D;000030417;100;324.00;1453.00;452.34
D;000030420;100;331.00;3431.00;540.70
D;000030424;99;331.00;26990.00;1121.53
D;000030792;100;330.00;2795.00;530.35
D;000030796;100;330.00;1940.00;468.19
D;000030800;100;346.00;200976.00;4743.93
D;000030939;100;325.00;1812.00;466.69
D;000030942;101;331.00;2996.00;577.05
D;000030944;100;318.00;6293.00;714.39
D;000030952;100;323.00;2971.00;568.85
D;000031246;100;330.00;3199.00;588.81
D;000031248;100;342.00;25500.00;1129.91
D;000031252;100;326.00;5270.00;586.15
D;000031254;100;347.00;9052.00;632.83
D;000031429;100;332.00;26797.00;1062.82
D;000031435;100;308.00;2486.00;534.73
D;000031533;100;319.00;200140.00;4502.91
D;000031535;102;318.00;2184.00;462.53
D;000031538;100;308.00;3129.00;475.39
D;000031574;100;310.00;3841.00;599.06
D;000031582;100;331.00;2360.00;591.49
D;000031587;93;300.00;1688.00;452.91
D;000031589;108;279.00;3336.00;540.59
D;000031958;101;316.00;57504.00;1727.56
D;000031965;101;304.00;44792.00;1628.21
D;000031966;99;285.00;3594.00;609.10
D;000031970;100;294.00;2546.00;516.56
D;000032301;100;303.00;2680.00;488.43
D;000032307;100;320.00;2633.00;491.92
D;000032313;99;295.00;26460.00;1045.92
D;000032456;100;294.00;25856.00;1049.37
D;000032459;101;294.00;3127.00;493.34
D;000032461;101;286.00;200016.00;4268.09
D;000032680;100;293.00;1877.00;446.84
D;000032683;100;411.00;3193.00;634.23
D;000032687;101;309.00;2604.00;582.43
D;000032692;100;300.00;1561.00;433.27
D;000032699;98;299.00;3240.00;756.00
D;000032879;99;258.00;6205.00;768.39
D;000032882;100;282.00;25507.00;1113.68
D;000032885;101;290.00;8347.00;803.73
D;000032887;100;281.00;1786.00;369.82
D;000032894;99;205.00;3061.00;580.83
D;000032895;99;279.00;28436.00;1281.95
D;000033294;100;280.00;2804.00;499.72
D;000033299;100;278.00;2881.00;496.38
D;000033304;100;281.00;3313.00;572.65
D;000033309;100;282.00;26872.00;1828.28
D;000033632;100;282.00;4346.00;443.47
D;000033636;100;281.00;2438.00;424.08
D;000033639;100;293.00;26059.00;992.27
D;000033641;100;299.00;57878.00;1946.35
D;000033841;99;226.00;3028.00;556.30
D;000033844;100;267.00;230923.00;5084.83
D;000033847;100;316.00;3807.00;512.57
D;000033852;100;278.00;3104.00;718.75
D;000034271;99;302.00;11537.00;808.50
D;000034276;100;293.00;3885.00;524.23
D;000034282;100;302.00;6046.00;700.38
D;000034590;99;248.00;3785.00;630.31
D;000034591;101;279.00;26213.00;1137.22
D;000034598;100;290.00;2920.00;522.42
D;000034920;100;290.00;27042.00;1189.23
D;000034925;100;281.00;27177.00;1052.05
D;000034930;100;275.00;3275.00;529.39
D;000034933;101;298.00;4237.00;566.58
D;000035034;100;284.00;2863.00;526.50
D;000035037;100;285.00;2726.00;552.73
D;000035042;100;292.00;7690.00;580.85
D;000035044;100;291.00;26698.00;1009.18
D;000035048;100;291.00;2925.00;503.72
D;000035540;99;231.00;200229.00;2453.65
D;000035544;99;219.00;2345.00;503.01
D;000035783;100;292.00;2831.00;605.30
D;000035788;97;234.00;25621.00;964.76
D;000035793;100;287.00;6438.00;597.75
D;000035795;98;224.00;2938.00;650.55
D;000035800;99;223.00;25548.00;984.48
D;000035802;100;284.00;2888.00;498.92
D;000036310;100;285.00;56792.00;1598.96
D;000036312;100;275.00;372620.00;7996.33
D;000036316;100;282.00;7044.00;567.19
D;000036436;100;294.00;3550.00;518.05
D;000036440;100;287.00;3335.00;543.62
D;000036443;100;287.00;198775.00;4390.80
D;000036842;100;288.00;3164.00;437.73
D;000036843;100;295.00;1595.00;385.29
D;000036845;100;297.00;2012.00;451.29
D;000036976;100;286.00;28786.00;1181.06
D;000036979;101;284.00;1468.00;396.00
D;000036982;100;297.00;25502.00;912.94
D;000037120;99;276.00;3626.00;500.27
D;000037124;100;288.00;27489.00;959.40
D;000037129;100;276.00;27717.00;806.07
D;000037255;100;288.00;2780.00;517.81
D;000037262;100;288.00;286315.00;6389.55
D;000037265;100;294.00;1530.00;384.53
D;000037420;100;286.00;4430.00;627.70
D;000037422;100;287.00;2952.00;482.00
D;000037651;100;290.00;4919.00;569.36
D;000037654;100;290.00;2684.00;450.29
D;000037660;100;276.00;27256.00;1084.93
D;000037775;100;277.00;28741.00;1060.98
D;000037777;100;278.00;3485.00;554.97
D;000037783;101;288.00;5542.00;508.83
D;000037785;100;285.00;2746.00;457.44
D;000037787;99;292.00;2765.00;580.50
D;000038357;100;286.00;198581.00;4438.98
D;000038360;100;281.00;2818.00;560.63
D;000038363;99;295.00;26754.00;1173.42
D;000038366;101;284.00;8650.00;718.01
D;000038368;102;291.00;6024.00;644.26
D;000038712;100;293.00;3658.00;561.06
D;000038714;100;285.00;3078.00;603.21
D;000038717;100;287.00;1807.00;426.36
D;000038840;100;291.00;55965.00;1545.46
D;000038846;100;286.00;2310.00;437.34
D;000038849;99;232.00;2708.00;501.07
D;000038922;100;287.00;23862.00;934.21
D;000038926;100;290.00;3013.00;435.29
D;000038934;99;275.00;3128.00;427.04
D;000038936;100;288.00;198670.00;4457.67
D;000039518;100;290.00;2696.00;484.18
